CI,Nombres,"Apellido Paterno","Apellido Materno",Email,Sexo,Colegio,Ciudad,Carrera,"Monto Pago","Metodo Pago","Nro Recibo",Materia,Grupo,"CI Docente","Nombre Docente","Apellido Docente","Profesion Docente","Hora Semanal Docente","Nota P1","Nota P2","Nota P3","Promedio Final","Estado Materia"
10000175,Miguel,Ramirez,Rodriguez,miguel.ramirez.10000175@test.com,M,Espana,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000175,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,5,22,13,40,Reprobado
10000176,Jose,Ramirez,Perez,jose.ramirez.10000176@test.com,M,"Nacional Florida",Beni,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000176,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,5,29,23,57,Reprobado
10000176,Jose,Ramirez,Perez,jose.ramirez.10000176@test.com,M,"Nacional Florida",Beni,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000176,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,10,0,0,10,Reprobado
10000176,Jose,Ramirez,Perez,jose.ramirez.10000176@test.com,M,"Nacional Florida",Beni,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000176,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,29,3,18,50,Reprobado
10000176,Jose,Ramirez,Perez,jose.ramirez.10000176@test.com,M,"Nacional Florida",Beni,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000176,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,5,8,22,35,Reprobado
10000177,Juan,Sanchez,Rodriguez,juan.sanchez.10000177@test.com,M,Evangelico,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-10000177,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,9,12,2,23,Reprobado
10000177,Juan,Sanchez,Rodriguez,juan.sanchez.10000177@test.com,M,Evangelico,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-10000177,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,25,24,22,71,Aprobado
10000177,Juan,Sanchez,Rodriguez,juan.sanchez.10000177@test.com,M,Evangelico,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-10000177,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,14,5,32,51,Reprobado
10000177,Juan,Sanchez,Rodriguez,juan.sanchez.10000177@test.com,M,Evangelico,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-10000177,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,19,6,16,41,Reprobado
10000178,Fernando,Gomez,Lopez,fernando.gomez.10000178@test.com,M,"Domingo Savio",Oruro,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000178,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,20,14,30,64,Aprobado
10000178,Fernando,Gomez,Lopez,fernando.gomez.10000178@test.com,M,"Domingo Savio",Oruro,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000178,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,13,2,19,34,Reprobado
10000178,Fernando,Gomez,Lopez,fernando.gomez.10000178@test.com,M,"Domingo Savio",Oruro,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000178,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,0,16,11,27,Reprobado
10000178,Fernando,Gomez,Lopez,fernando.gomez.10000178@test.com,M,"Domingo Savio",Oruro,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000178,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,22,20,0,42,Reprobado
10000179,Luis,Gomez,Gomez,luis.gomez.10000179@test.com,M,"Domingo Savio",Sucre,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000179,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,22,1,17,40,Reprobado
10000179,Luis,Gomez,Gomez,luis.gomez.10000179@test.com,M,"Domingo Savio",Sucre,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000179,FIS100,M002,10500005,Jorge,Perez,Fisico,25,8,9,2,19,Reprobado
10000179,Luis,Gomez,Gomez,luis.gomez.10000179@test.com,M,"Domingo Savio",Sucre,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000179,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,24,18,28,70,Aprobado
10000179,Luis,Gomez,Gomez,luis.gomez.10000179@test.com,M,"Domingo Savio",Sucre,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000179,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,30,33,33,96,Aprobado
10000180,Paula,Lopez,Martinez,paula.lopez.10000180@test.com,F,Evangelico,Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000180,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,16,8,15,39,Reprobado
10000180,Paula,Lopez,Martinez,paula.lopez.10000180@test.com,F,Evangelico,Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000180,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,18,32,10,60,Aprobado
10000180,Paula,Lopez,Martinez,paula.lopez.10000180@test.com,F,Evangelico,Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000180,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,17,6,32,55,Reprobado
10000180,Paula,Lopez,Martinez,paula.lopez.10000180@test.com,F,Evangelico,Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000180,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,24,1,15,40,Reprobado
10000181,Andres,Gomez,Martinez,andres.gomez.10000181@test.com,M,"Domingo Savio",Beni,"Ingenieria en Redes",700,PayPal,REC-TEST-10000181,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,21,0,28,49,Reprobado
10000181,Andres,Gomez,Martinez,andres.gomez.10000181@test.com,M,"Domingo Savio",Beni,"Ingenieria en Redes",700,PayPal,REC-TEST-10000181,FIS100,M002,10500005,Jorge,Perez,Fisico,25,31,3,14,48,Reprobado
10000181,Andres,Gomez,Martinez,andres.gomez.10000181@test.com,M,"Domingo Savio",Beni,"Ingenieria en Redes",700,PayPal,REC-TEST-10000181,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,26,27,1,54,Reprobado
10000181,Andres,Gomez,Martinez,andres.gomez.10000181@test.com,M,"Domingo Savio",Beni,"Ingenieria en Redes",700,PayPal,REC-TEST-10000181,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,21,10,21,52,Reprobado
10000182,Jose,Sanchez,Lopez,jose.sanchez.10000182@test.com,M,Espana,Oruro,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000182,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,4,28,6,38,Reprobado
10000182,Jose,Sanchez,Lopez,jose.sanchez.10000182@test.com,M,Espana,Oruro,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000182,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,14,22,10,46,Reprobado
10000182,Jose,Sanchez,Lopez,jose.sanchez.10000182@test.com,M,Espana,Oruro,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000182,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,16,16,2,34,Reprobado
10000182,Jose,Sanchez,Lopez,jose.sanchez.10000182@test.com,M,Espana,Oruro,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000182,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,16,1,32,49,Reprobado
10000183,Fernando,Fernandez,Lopez,fernando.fernandez.10000183@test.com,M,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000183,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,31,6,31,68,Aprobado
10000183,Fernando,Fernandez,Lopez,fernando.fernandez.10000183@test.com,M,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000183,FIS100,M002,10500005,Jorge,Perez,Fisico,25,13,5,13,31,Reprobado
10000183,Fernando,Fernandez,Lopez,fernando.fernandez.10000183@test.com,M,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000183,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,26,13,5,44,Reprobado
10000183,Fernando,Fernandez,Lopez,fernando.fernandez.10000183@test.com,M,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000183,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,24,17,31,72,Aprobado
10000184,Luis,Fernandez,Lopez,luis.fernandez.10000184@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000184,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,18,8,16,42,Reprobado
10000184,Luis,Fernandez,Lopez,luis.fernandez.10000184@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000184,FIS100,M003,10500009,Miguel,Perez,Fisico,35,20,8,25,53,Reprobado
10000184,Luis,Fernandez,Lopez,luis.fernandez.10000184@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000184,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,5,29,17,51,Reprobado
10000184,Luis,Fernandez,Lopez,luis.fernandez.10000184@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000184,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,20,25,33,78,Aprobado
10000185,Ricardo,Lopez,Torres,ricardo.lopez.10000185@test.com,M,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000185,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,29,31,14,74,Aprobado
10000185,Ricardo,Lopez,Torres,ricardo.lopez.10000185@test.com,M,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000185,FIS100,M002,10500005,Jorge,Perez,Fisico,25,11,17,24,52,Reprobado
10000185,Ricardo,Lopez,Torres,ricardo.lopez.10000185@test.com,M,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000185,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,19,32,25,76,Aprobado
10000185,Ricardo,Lopez,Torres,ricardo.lopez.10000185@test.com,M,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000185,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,19,29,16,64,Aprobado
10000186,Juan,Ramirez,Martinez,juan.ramirez.10000186@test.com,M,"Nacional Florida",Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000186,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,20,28,22,70,Aprobado
10000186,Juan,Ramirez,Martinez,juan.ramirez.10000186@test.com,M,"Nacional Florida",Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000186,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,26,14,8,48,Reprobado
10000186,Juan,Ramirez,Martinez,juan.ramirez.10000186@test.com,M,"Nacional Florida",Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000186,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,3,26,17,46,Reprobado
10000186,Juan,Ramirez,Martinez,juan.ramirez.10000186@test.com,M,"Nacional Florida",Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000186,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,14,28,4,46,Reprobado
10000187,Marta,Rojas,Torres,marta.rojas.10000187@test.com,F,"Nacional Florida","La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000187,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,4,15,19,38,Reprobado
10000187,Marta,Rojas,Torres,marta.rojas.10000187@test.com,F,"Nacional Florida","La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000187,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,7,24,18,49,Reprobado
10000187,Marta,Rojas,Torres,marta.rojas.10000187@test.com,F,"Nacional Florida","La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000187,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,8,22,9,39,Reprobado
10000187,Marta,Rojas,Torres,marta.rojas.10000187@test.com,F,"Nacional Florida","La Paz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000187,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,23,27,13,63,Aprobado
10000188,Lucia,Lopez,Perez,lucia.lopez.10000188@test.com,F,Marista,Pando,"Ingenieria Informatica",700,PayPal,REC-TEST-10000188,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,19,12,18,49,Reprobado
10000188,Lucia,Lopez,Perez,lucia.lopez.10000188@test.com,F,Marista,Pando,"Ingenieria Informatica",700,PayPal,REC-TEST-10000188,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,17,33,9,59,Reprobado
10000188,Lucia,Lopez,Perez,lucia.lopez.10000188@test.com,F,Marista,Pando,"Ingenieria Informatica",700,PayPal,REC-TEST-10000188,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,32,25,9,66,Aprobado
10000188,Lucia,Lopez,Perez,lucia.lopez.10000188@test.com,F,Marista,Pando,"Ingenieria Informatica",700,PayPal,REC-TEST-10000188,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,30,29,22,81,Aprobado
10000189,Sofia,Sanchez,Fernandez,sofia.sanchez.10000189@test.com,F,Espana,Potosi,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000189,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,26,25,13,64,Aprobado
10000189,Sofia,Sanchez,Fernandez,sofia.sanchez.10000189@test.com,F,Espana,Potosi,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000189,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,18,2,33,53,Reprobado
10000189,Sofia,Sanchez,Fernandez,sofia.sanchez.10000189@test.com,F,Espana,Potosi,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000189,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,7,28,23,58,Reprobado
10000189,Sofia,Sanchez,Fernandez,sofia.sanchez.10000189@test.com,F,Espana,Potosi,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000189,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,21,10,16,47,Reprobado
10000190,Daniela,Martinez,Fernandez,daniela.martinez.10000190@test.com,F,Uboldi,Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000190,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,30,19,10,59,Reprobado
10000190,Daniela,Martinez,Fernandez,daniela.martinez.10000190@test.com,F,Uboldi,Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000190,FIS100,M003,10500009,Miguel,Perez,Fisico,35,31,27,25,83,Aprobado
10000190,Daniela,Martinez,Fernandez,daniela.martinez.10000190@test.com,F,Uboldi,Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000190,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,7,33,6,46,Reprobado
10000190,Daniela,Martinez,Fernandez,daniela.martinez.10000190@test.com,F,Uboldi,Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000190,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,2,24,27,53,Reprobado
10000191,Carmen,Gomez,Martinez,carmen.gomez.10000191@test.com,F,Espana,Pando,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000191,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,23,18,10,51,Reprobado
10000191,Carmen,Gomez,Martinez,carmen.gomez.10000191@test.com,F,Espana,Pando,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000191,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,0,18,12,30,Reprobado
10000191,Carmen,Gomez,Martinez,carmen.gomez.10000191@test.com,F,Espana,Pando,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000191,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,33,0,31,64,Aprobado
10000191,Carmen,Gomez,Martinez,carmen.gomez.10000191@test.com,F,Espana,Pando,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000191,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,18,5,26,49,Reprobado
10000192,Paula,Lopez,Garcia,paula.lopez.10000192@test.com,F,"La Salle",Tarija,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000192,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,30,29,25,84,Aprobado
10000192,Paula,Lopez,Garcia,paula.lopez.10000192@test.com,F,"La Salle",Tarija,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000192,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,32,30,15,77,Aprobado
10000192,Paula,Lopez,Garcia,paula.lopez.10000192@test.com,F,"La Salle",Tarija,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000192,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,7,25,15,47,Reprobado
10000192,Paula,Lopez,Garcia,paula.lopez.10000192@test.com,F,"La Salle",Tarija,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000192,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,16,31,6,53,Reprobado
10000193,Daniela,Fernandez,Fernandez,daniela.fernandez.10000193@test.com,F,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000193,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,23,21,12,56,Reprobado
10000193,Daniela,Fernandez,Fernandez,daniela.fernandez.10000193@test.com,F,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000193,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,15,33,27,75,Aprobado
10000193,Daniela,Fernandez,Fernandez,daniela.fernandez.10000193@test.com,F,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000193,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,12,16,3,31,Reprobado
10000193,Daniela,Fernandez,Fernandez,daniela.fernandez.10000193@test.com,F,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000193,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,33,10,21,64,Aprobado
10000194,Roberto,Lopez,Fernandez,roberto.lopez.10000194@test.com,M,"Nacional Florida",Beni,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000194,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,5,9,28,42,Reprobado
10000194,Roberto,Lopez,Fernandez,roberto.lopez.10000194@test.com,M,"Nacional Florida",Beni,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000194,FIS100,M003,10500009,Miguel,Perez,Fisico,35,30,14,15,59,Reprobado
10000194,Roberto,Lopez,Fernandez,roberto.lopez.10000194@test.com,M,"Nacional Florida",Beni,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000194,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,32,31,15,78,Aprobado
10000194,Roberto,Lopez,Fernandez,roberto.lopez.10000194@test.com,M,"Nacional Florida",Beni,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000194,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,15,15,32,62,Aprobado
10000195,Jose,Torres,Martinez,jose.torres.10000195@test.com,M,"La Salle",Sucre,"Ingenieria Informatica",700,PayPal,REC-TEST-10000195,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,1,11,11,23,Reprobado
10000195,Jose,Torres,Martinez,jose.torres.10000195@test.com,M,"La Salle",Sucre,"Ingenieria Informatica",700,PayPal,REC-TEST-10000195,FIS100,M003,10500009,Miguel,Perez,Fisico,35,32,12,25,69,Aprobado
10000195,Jose,Torres,Martinez,jose.torres.10000195@test.com,M,"La Salle",Sucre,"Ingenieria Informatica",700,PayPal,REC-TEST-10000195,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,28,12,18,58,Reprobado
10000195,Jose,Torres,Martinez,jose.torres.10000195@test.com,M,"La Salle",Sucre,"Ingenieria Informatica",700,PayPal,REC-TEST-10000195,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,3,18,3,24,Reprobado
10000196,Laura,Rojas,Martinez,laura.rojas.10000196@test.com,F,Uboldi,Potosi,"Ingenieria Informatica",700,PayPal,REC-TEST-10000196,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,9,29,16,54,Reprobado
10000196,Laura,Rojas,Martinez,laura.rojas.10000196@test.com,F,Uboldi,Potosi,"Ingenieria Informatica",700,PayPal,REC-TEST-10000196,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,32,7,5,44,Reprobado
10000196,Laura,Rojas,Martinez,laura.rojas.10000196@test.com,F,Uboldi,Potosi,"Ingenieria Informatica",700,PayPal,REC-TEST-10000196,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,21,14,10,45,Reprobado
10000196,Laura,Rojas,Martinez,laura.rojas.10000196@test.com,F,Uboldi,Potosi,"Ingenieria Informatica",700,PayPal,REC-TEST-10000196,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,27,16,4,47,Reprobado
10000197,Marta,Martinez,Perez,marta.martinez.10000197@test.com,F,Evangelico,Tarija,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000197,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,15,30,25,70,Aprobado
10000197,Marta,Martinez,Perez,marta.martinez.10000197@test.com,F,Evangelico,Tarija,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000197,FIS100,M003,10500009,Miguel,Perez,Fisico,35,0,24,24,48,Reprobado
10000197,Marta,Martinez,Perez,marta.martinez.10000197@test.com,F,Evangelico,Tarija,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000197,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,8,32,16,56,Reprobado
10000197,Marta,Martinez,Perez,marta.martinez.10000197@test.com,F,Evangelico,Tarija,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000197,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,28,4,16,48,Reprobado
10000198,Gabriela,Rojas,Sanchez,gabriela.rojas.10000198@test.com,F,"Don Bosco",Tarija,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000198,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,7,5,21,33,Reprobado
10000198,Gabriela,Rojas,Sanchez,gabriela.rojas.10000198@test.com,F,"Don Bosco",Tarija,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000198,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,16,25,4,45,Reprobado
10000198,Gabriela,Rojas,Sanchez,gabriela.rojas.10000198@test.com,F,"Don Bosco",Tarija,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000198,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,6,30,5,41,Reprobado
10000198,Gabriela,Rojas,Sanchez,gabriela.rojas.10000198@test.com,F,"Don Bosco",Tarija,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000198,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,0,7,3,10,Reprobado
10000199,Carmen,Sanchez,Gomez,carmen.sanchez.10000199@test.com,F,Espana,"La Paz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000199,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,6,18,25,49,Reprobado
10000199,Carmen,Sanchez,Gomez,carmen.sanchez.10000199@test.com,F,Espana,"La Paz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000199,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,10,25,9,44,Reprobado
